,goodreads_book_id,tag_id,count,tag_name,original_title,book_id
455,1953,7404,2830,classic,A Tale of Two Cities,83
456,1990,7457,572,classics,The Life and Adventures of Martin Chuzzlewit,8357
457,1990,11743,245,fiction,The Life and Adventures of Martin Chuzzlewit,8357
458,1990,9468,122,dickens,The Life and Adventures of Martin Chuzzlewit,8357
459,2049,20939,353,mystery,The High Window,8850
460,2049,11743,243,fiction,The High Window,8850
461,2049,8517,201,crime,The High Window,8850
462,2050,20939,685,mystery,"Farewell, My Lovely",4444
463,2050,21672,285,noir,"Farewell, My Lovely",4444
464,2050,7457,148,classics,"Farewell, My Lovely",4444
465,2052,21672,627,noir,The Big Sleep,1160
466,2052,240,191,1001-books,The Big Sleep,1160
467,2052,7404,189,classic,The Big Sleep,1160
468,2054,20939,707,mystery,The Long Goodbye,4443
469,2054,11743,575,fiction,The Long Goodbye,4443
470,2054,8517,325,crime,The Long Goodbye,4443
471,2067,23471,432,philosophy,Breaking the Spell: Religion as a Natural Phenomenon,8915
472,2067,25647,432,religion,Breaking the Spell: Religion as a Natural Phenomenon,8915
473,2067,21689,331,non-fiction,Breaking the Spell: Religion as a Natural Phenomenon,8915
474,2068,26816,552,science,Darwin's Dangerous Idea: Evolution and the Meanings of Life,8375
475,2068,23471,370,philosophy,Darwin's Dangerous Idea: Evolution and the Meanings of Life,8375
476,2068,21689,263,non-fiction,Darwin's Dangerous Idea: Evolution and the Meanings of Life,8375
477,2094,21689,600,non-fiction,A Briefer History of Time,4119
478,2094,21773,177,nonfiction,A Briefer History of Time,4119
479,2094,26816,145,science,A Briefer History of Time,4119
480,2095,23569,313,physics,The Universe in a Nutshell,3696
481,2095,26816,290,science,The Universe in a Nutshell,3696
482,2095,21689,185,non-fiction,The Universe in a Nutshell,3696
483,2122,11743,3692,fiction,The Fountainhead,287
484,2122,7457,2578,classics,The Fountainhead,287
485,2122,23471,1335,philosophy,The Fountainhead,287
486,2137,11743,403,fiction,A Home at the End of the World,6889
487,2137,18001,151,lgbt,A Home at the End of the World,6889
488,2137,240,72,1001-books,A Home at the End of the World,6889
489,2142,7116,56,christian-fiction,Blink,6961
490,2142,29076,49,suspense,Blink,6961
491,2142,11743,45,fiction,Blink,6961
492,2152,11743,1165,fiction,The Jane Austen Book Club,2136
493,2152,6750,601,chick-lit,The Jane Austen Book Club,2136
494,2152,26138,242,romance,The Jane Austen Book Club,2136
495,2156,7457,14048,classics,Persuasion,230
496,2156,11743,3865,fiction,Persuasion,230
497,2156,26138,3048,romance,Persuasion,230
498,2159,21689,693,non-fiction,Confessions of an Economic Hit Man,3123
499,2159,10245,422,economics,Confessions of an Economic Hit Man,3123
500,2159,23931,330,politics,Confessions of an Economic Hit Man,3123
501,2165,7457,10485,classics,The Old Man and the Sea,130
502,2165,11743,6306,fiction,The Old Man and the Sea,130
503,2165,7404,1875,classic,The Old Man and the Sea,130
504,2175,7457,6900,classics,Madame Bovary,560
505,2175,11743,2810,fiction,Madame Bovary,560
506,2175,7404,1125,classic,Madame Bovary,560
507,2183,11743,319,fiction,L'Éducation sentimentale,7952
508,2183,12452,105,france,L'Éducation sentimentale,7952
509,2183,509,90,19th-century,L'Éducation sentimentale,7952
510,2187,11743,6142,fiction,Middlesex,115
511,2187,4949,1202,book-club,Middlesex,115
512,2187,14487,851,historical-fiction,Middlesex,115
513,2199,14552,3124,history,Team of Rivals: The Political Genius of Abraham Lincoln,870
514,2199,21689,1614,non-fiction,Team of Rivals: The Political Genius of Abraham Lincoln,870
515,2199,4605,1245,biography,Team of Rivals: The Political Genius of Abraham Lincoln,870
516,2203,14552,3109,history,John Adams,366
517,2203,4605,2591,biography,John Adams,366
518,2203,21689,1562,non-fiction,John Adams,366
519,2255,28384,209,spirituality,Way of the Peaceful Warrior: A Book That Changes Lives,2439
520,2255,11743,188,fiction,Way of the Peaceful Warrior: A Book That Changes Lives,2439
521,2255,28341,160,spiritual,Way of the Peaceful Warrior: A Book That Changes Lives,2439
522,2265,8759,122,cycling,It's Not About the Bike: My Journey Back to Life,2650
523,2265,3611,111,autobiography,It's Not About the Bike: My Journey Back to Life,2650
524,2265,28422,89,sports,It's Not About the Bike: My Journey Back to Life,2650
525,2279,14552,299,history,Truman,2174
526,2279,4605,299,biography,Truman,2174
527,2279,24246,227,presidents,Truman,2174
528,2368,4605,633,biography,Mornings on Horseback,5180
529,2368,14552,569,history,Mornings on Horseback,5180
530,2368,21689,295,non-fiction,Mornings on Horseback,5180
531,2371,14552,238,history,The Johnstown Flood,7738
532,2371,21773,183,nonfiction,The Johnstown Flood,7738
533,2371,21689,160,non-fiction,The Johnstown Flood,7738
534,2372,21689,343,non-fiction,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",8721
535,2372,14552,188,history,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",8721
536,2372,21773,123,nonfiction,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",8721
537,2373,20939,927,mystery,The Bone Collector,726
538,2373,30358,543,thriller,The Bone Collector,726
539,2373,8517,528,crime,The Bone Collector,726
540,2430,11743,53,fiction,The List,7645
541,2430,20939,41,mystery,The List,7645
542,2430,28696,34,steve-martini,The List,7645
543,2442,11305,3855,fantasy,Witches Abroad,2489
544,2442,9565,1275,discworld,Witches Abroad,2489
545,2442,15048,654,humor,Witches Abroad,2489
546,2493,7457,6362,classics,The Time Machine,298
547,2493,26837,5287,science-fiction,The Time Machine,298
548,2493,26771,3792,sci-fi,The Time Machine,298
549,2517,11743,893,fiction,Benim Adım Kırmızı,3048
550,2517,14487,515,historical-fiction,Benim Adım Kırmızı,3048
551,2517,20939,233,mystery,Benim Adım Kırmızı,3048
552,2526,11743,2546,fiction,Ensaio Sobre a Cegueira,653
553,2526,10059,643,dystopia,Ensaio Sobre a Cegueira,653
554,2526,26837,556,science-fiction,Ensaio Sobre a Cegueira,653
555,2528,11743,332,fiction,Todos os Nomes,7651
556,2528,24009,60,portugal,Todos os Nomes,7651
557,2528,24012,48,portuguese,Todos os Nomes,7651
558,2530,11743,186,fiction,Memorial do Convento,8532
559,2530,14487,112,historical-fiction,Memorial do Convento,8532
560,2530,24012,99,portuguese,Memorial do Convento,8532
561,2547,23831,1883,poetry,The Prophet,489
562,2547,23471,1270,philosophy,The Prophet,489
563,2547,7457,1048,classics,The Prophet,489
564,2612,21689,6234,non-fiction,The Tipping Point: How Little Things Can Make a Big Difference,127
565,2612,21773,2179,nonfiction,The Tipping Point: How Little Things Can Make a Big Difference,127
566,2612,5951,2079,business,The Tipping Point: How Little Things Can Make a Big Difference,127
567,2615,5951,575,business,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),3661
568,2615,21689,276,non-fiction,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),3661
569,2615,15604,155,innovation,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),3661
570,2623,7457,15539,classics,Great Expectations,160
571,2623,11743,5149,fiction,Great Expectations,160
572,2623,7404,2504,classic,Great Expectations,160
573,2657,7457,31068,classics,To Kill a Mockingbird,4
574,2657,7404,6309,classic,To Kill a Mockingbird,4
575,2657,14487,4735,historical-fiction,To Kill a Mockingbird,4
576,2666,11743,1349,fiction,The Bonfire of the Vanities,1739
577,2666,7457,184,classics,The Bonfire of the Vanities,1739
578,2666,240,137,1001-books,The Bonfire of the Vanities,1739
579,2677,11743,125,fiction,A Modest Proposal and Other Satirical Works,8906
580,2677,15048,66,humor,A Modest Proposal and Other Satirical Works,8906
581,2677,26636,62,satire,A Modest Proposal and Other Satirical Works,8906
582,2696,23831,1615,poetry,Tales of Caunterbury,646
583,2696,7404,959,classic,Tales of Caunterbury,646
584,2696,26735,414,school,Tales of Caunterbury,646
585,2715,14552,1854,history,Salt: A World History,2498
586,2715,21689,1632,non-fiction,Salt: A World History,2498
587,2715,21773,682,nonfiction,Salt: A World History,2498
588,2744,11305,6666,fantasy,Anansi Boys,666
589,2744,11743,2301,fiction,Anansi Boys,666
590,2744,31617,865,urban-fantasy,Anansi Boys,666
591,2748,11743,178,fiction,Microserfs,4510
592,2748,15048,78,humor,Microserfs,4510
593,2748,8055,65,contemporary,Microserfs,4510
594,2767,14552,4610,history,A People's History of the United States: 1492 to Present ,663
595,2767,21689,2673,non-fiction,A People's History of the United States: 1492 to Present ,663
596,2767,21773,1269,nonfiction,A People's History of the United States: 1492 to Present ,663
597,2784,21689,640,non-fiction,Ways of Seeing,462
598,2784,23471,229,philosophy,Ways of Seeing,462
599,2784,21773,175,nonfiction,Ways of Seeing,462
600,2794,11743,1685,fiction,The Crying of Lot 49,1797
601,2794,7457,498,classics,The Crying of Lot 49,1797
602,2794,18367,293,literature,The Crying of Lot 49,1797
603,2839,33114,2245,young-adult,Bridge to Terabithia,245
604,2839,11743,1980,fiction,Bridge to Terabithia,245
605,2839,6953,1500,childrens,Bridge to Terabithia,245
606,2865,14487,5028,historical-fiction,Girl with a Pearl Earring,148
607,2865,11743,2943,fiction,Girl with a Pearl Earring,148
608,2865,14467,960,historical,Girl with a Pearl Earring,148
609,2872,14487,721,historical-fiction,Falling Angels,6299
610,2872,14467,163,historical,Falling Angels,6299
611,2872,10641,50,england,Falling Angels,6299
612,2873,14487,762,historical-fiction,The Virgin Blue,4842
613,2873,11743,450,fiction,The Virgin Blue,4842
614,2873,14467,160,historical,The Virgin Blue,4842
615,2879,19052,1201,manga,Bleach―ブリーチ― 15,5523
616,2879,4755,104,bleach,Bleach―ブリーチ― 15,5523
617,2879,13561,40,graphic-novels,Bleach―ブリーチ― 15,5523
618,2880,19052,3914,manga,BLEACH―ブリーチ―　1,720
619,2880,11305,275,fantasy,BLEACH―ブリーチ―　1,720
620,2880,13561,184,graphic-novels,BLEACH―ブリーチ―　1,720
621,2915,33114,255,young-adult,The River,6755
622,2915,11743,233,fiction,The River,6755
623,2915,1691,162,adventure,The River,6755
624,2932,7457,5907,classics,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",478
625,2932,11743,2460,fiction,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",478
626,2932,7404,1096,classic,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",478
627,2956,7457,17401,classics,The Adventures of Huckleberry Finn,58
628,2956,11743,7519,fiction,The Adventures of Huckleberry Finn,58
629,2956,7404,3227,classic,The Adventures of Huckleberry Finn,58
630,2978,7404,83,classic,Lost Horizon,8838
631,2978,18367,43,literature,Lost Horizon,8838
632,2978,22034,37,novels,Lost Horizon,8838
633,2998,7457,12224,classics,The Secret Garden,93
634,2998,11743,3873,fiction,The Secret Garden,93
635,2998,6953,2688,childrens,The Secret Garden,93
636,3008,7457,5576,classics,A Little Princess,540
637,3008,11743,1518,fiction,A Little Princess,540
638,3008,6953,1366,childrens,A Little Princess,540
639,3028,10245,959,economics,Economics in One Lesson,9732
640,3028,21689,317,non-fiction,Economics in One Lesson,9732
641,3028,23931,116,politics,Economics in One Lesson,9732
642,3049,7457,1617,classics,Gawayn and þe Grene Knyȝt,3022
643,3049,23831,989,poetry,Gawayn and þe Grene Knyȝt,3022
644,3049,11305,511,fantasy,Gawayn and þe Grene Knyȝt,3022
645,3061,2938,207,art,The Natural Way to Draw,3499
646,3061,9904,41,drawing,The Natural Way to Draw,3499
647,3061,21689,37,non-fiction,The Natural Way to Draw,3499
648,3087,7457,4067,classics,A Room with a View,829
649,3087,11743,1741,fiction,A Room with a View,829
650,3087,26138,681,romance,A Room with a View,829
651,3102,11743,1082,fiction,Howards End,1949
652,3102,18367,195,literature,Howards End,1949
653,3102,240,176,1001-books,Howards End,1949
654,3103,7457,672,classics,Maurice,6128
655,3103,11743,532,fiction,Maurice,6128
656,3103,18001,437,lgbt,Maurice,6128
657,3109,21689,4525,non-fiction,The Omnivore's Dilemma,550
658,3109,12175,2752,food,The Omnivore's Dilemma,550
659,3109,21773,1995,nonfiction,The Omnivore's Dilemma,550
660,3110,21773,731,nonfiction,Assassination Vacation,2897
661,3110,21689,484,non-fiction,Assassination Vacation,2897
662,3110,14552,436,history,Assassination Vacation,2897
663,3273,14487,1811,historical-fiction,Moloka'i,1216
664,3273,4949,1056,book-club,Moloka'i,1216
665,3273,11743,822,fiction,Moloka'i,1216
666,3291,11743,226,fiction,Cuentos de Eva Luna,8295
667,3291,27669,144,short-stories,Cuentos de Eva Luna,8295
668,3291,18919,71,magical-realism,Cuentos de Eva Luna,8295
669,3300,14487,381,historical-fiction,Inés del alma mía,5774
670,3300,11743,258,fiction,Inés del alma mía,5774
671,3300,6999,65,chile,Inés del alma mía,5774
672,3304,11305,464,fantasy,La ciudad de las bestias,5045
673,3304,33114,343,young-adult,La ciudad de las bestias,5045
674,3304,11743,207,fiction,La ciudad de las bestias,5045
675,3368,9318,533,design,Don't Make Me Think! A common sense approach to web usability,6487
676,3368,31678,292,ux,Don't Make Me Think! A common sense approach to web usability,6487
677,3368,21689,266,non-fiction,Don't Make Me Think! A common sense approach to web usability,6487
678,3378,11743,740,fiction,Generation X: Tales for an Accelerated Culture,4238
679,3378,8055,95,contemporary,Generation X: Tales for an Accelerated Culture,4238
680,3378,6184,80,canadian,Generation X: Tales for an Accelerated Culture,4238
681,3379,11743,387,fiction,All Families Are Psychotic,7749
682,3379,6184,54,canadian,All Families Are Psychotic,7749
683,3379,8055,53,contemporary,All Families Are Psychotic,7749
684,3381,11743,437,fiction,Hey Nostradamus!,5808
685,3381,6184,70,canadian,Hey Nostradamus!,5808
686,3381,8055,62,contemporary,Hey Nostradamus!,5808
687,3384,11743,476,fiction,Girlfriend in a Coma,5948
688,3384,6184,62,canadian,Girlfriend in a Coma,5948
689,3384,8055,55,contemporary,Girlfriend in a Coma,5948
690,3388,32130,212,war,Captain Corelli's Mandolin,1458
691,3388,13643,149,greece,Captain Corelli's Mandolin,1458
692,3388,4949,94,book-club,Captain Corelli's Mandolin,1458
693,3412,14527,159,historical-romance,The Thorn Birds,311
694,3412,11743,152,fiction,The Thorn Birds,311
695,3412,14487,124,historical-fiction,The Thorn Birds,311
696,3431,28341,303,spiritual,The Five People You Meet in Heaven,132
697,3431,11743,245,fiction,The Five People You Meet in Heaven,132
698,3431,8067,178,contemporary-fiction,The Five People You Meet in Heaven,132
699,3446,11743,354,fiction,Going After Cacciato,9743
700,3446,32130,150,war,Going After Cacciato,9743
701,3446,14487,88,historical-fiction,Going After Cacciato,9743
702,3447,11743,448,fiction,In the Lake of the Woods,7155
703,3447,20939,145,mystery,In the Lake of the Woods,7155
704,3447,4949,88,book-club,In the Lake of the Woods,7155
705,3462,21529,1298,nicholas-sparks,The Rescue,552
706,3462,26138,1282,romance,The Rescue,552
707,3462,11743,614,fiction,The Rescue,552
708,3463,21529,1307,nicholas-sparks,A Bend in the Road,683
709,3463,26138,1212,romance,A Bend in the Road,683
710,3463,11743,638,fiction,A Bend in the Road,683
711,3464,26138,1001,romance,True Believer,1414
712,3464,11743,492,fiction,True Believer,1414
713,3464,6750,247,chick-lit,True Believer,1414
714,3465,21529,628,nicholas-sparks,Three Weeks with My Brother,3119
715,3465,21689,324,non-fiction,Three Weeks with My Brother,3119
716,3465,19733,143,memoir,Three Weeks with My Brother,3119
717,3466,26138,1437,romance,The Wedding,686
718,3466,21529,1378,nicholas-sparks,The Wedding,686
719,3466,11743,734,fiction,The Wedding,686
720,3467,33114,826,young-adult,The People of Sparks,3084
721,3467,10064,542,dystopian,The People of Sparks,3084
722,3467,11305,506,fantasy,The People of Sparks,3084
723,3473,1642,299,adult,A Walk to Remember,107
